init,r,r_error,additive_error,time,crps,scale
100,0.01,0.05,0,3,31.301788000000002,natural
100,0.01,0.05,0,4,18.810545,natural
100,0.01,0.05,1,1,25.791607,natural
100,0.01,0.05,1,2,30.484908000000004,natural
100,0.01,0.05,1,3,35.239068,natural
100,0.01,0.05,1,4,22.526908000000002,natural
100,0.01,0.05,10,1,61.029188000000005,natural
100,0.01,0.05,10,2,66.32276900000001,natural
100,0.01,0.05,10,3,70.914429,natural
100,0.01,0.05,10,4,57.47246500000001,natural
100,0.01,0.05,-1,1,17.639706000000004,natural
100,0.01,0.05,-1,2,22.75282,natural
100,0.01,0.05,-1,3,27.632883000000003,natural
100,0.01,0.05,-1,4,15.132275000000002,natural
100,0.01,0.05,-10,1,2.6015750000000004,natural
100,0.01,0.05,-10,2,2.3678630000000003,natural
100,0.01,0.05,-10,3,4.421797000000001,natural
100,0.01,0.05,-10,4,3.489875,natural
100,0.01,0.1,0,1,49.038948000000005,natural
100,0.01,0.1,0,2,54.109123000000004,natural
100,0.01,0.1,0,3,59.279159,natural
100,0.01,0.1,0,4,47.048547,natural
100,0.01,0.1,1,1,53.138417000000004,natural
100,0.01,0.1,1,2,57.604913,natural
100,0.01,0.1,1,3,62.937629,natural
100,0.01,0.1,1,4,49.965444000000005,natural
100,0.01,0.1,10,1,89.652204,natural
100,0.01,0.1,10,2,93.648763,natural
100,0.01,0.1,10,3,98.02588700000001,natural
100,0.01,0.1,10,4,86.118314,natural
100,0.01,0.1,-1,1,44.984522000000005,natural
100,0.01,0.1,-1,2,50.55409,natural
100,0.01,0.1,-1,3,54.772309,natural
100,0.01,0.1,-1,4,42.331427000000005,natural
100,0.01,0.1,-10,1,10.720798,natural
100,0.01,0.1,-10,2,14.968661000000003,natural
100,0.01,0.1,-10,3,20.7203,natural
100,0.01,0.1,-10,4,8.591683000000002,natural
100,0.01,-0.01,0,1,2.4603740000000003,natural
100,0.01,-0.01,0,2,3.353916000000001,natural
100,0.01,-0.01,0,3,6.3018410000000005,natural
100,0.01,-0.01,0,4,2.4848660000000007,natural
100,0.01,-0.01,1,1,3.5736570000000007,natural
100,0.01,-0.01,1,2,5.919500000000001,natural
100,0.01,-0.01,1,3,9.723073000000001,natural
100,0.01,-0.01,1,4,2.4879700000000002,natural
100,0.01,-0.01,10,1,34.409787,natural
100,0.01,-0.01,10,2,39.069143000000004,natural
100,0.01,-0.01,10,3,45.122407,natural
100,0.01,-0.01,10,4,31.235300000000002,natural
100,0.01,-0.01,-1,1,2.3228520000000006,natural
100,0.01,-0.01,-1,2,2.9524930000000005,natural
100,0.01,-0.01,-1,3,6.077599000000001,natural
100,0.01,-0.01,-1,4,2.7889720000000002,natural
100,0.01,-0.01,-10,1,5.725089,natural
100,0.01,-0.01,-10,2,2.7276480000000003,natural
100,0.01,-0.01,-10,3,2.215494,natural
100,0.01,-0.01,-10,4,7.732215,natural
100,0.01,-0.025,0,1,2.283923,natural
100,0.01,-0.025,0,2,3.1541670000000006,natural
100,0.01,-0.025,0,3,5.776560000000001,natural
100,0.01,-0.025,0,4,2.6943200000000003,natural
100,0.01,-0.025,1,1,2.2208700000000006,natural
100,0.01,-0.025,1,2,3.196269000000001,natural
100,0.01,-0.025,1,3,6.400001000000001,natural
100,0.01,-0.025,1,4,2.5951220000000004,natural
100,0.01,-0.025,10,1,28.958124,natural
100,0.01,-0.025,10,2,33.916733,natural
100,0.01,-0.025,10,3,38.546130000000005,natural
100,0.01,-0.025,10,4,25.376336000000002,natural
100,0.01,-0.025,-1,1,2.4181060000000003,natural
100,0.01,-0.025,-1,2,3.000635000000001,natural
100,0.01,-0.025,-1,3,5.096081000000001,natural
100,0.01,-0.025,-1,4,3.3411270000000006,natural
100,0.01,-0.025,-10,1,6.835855,natural
100,0.01,-0.025,-10,2,3.6904850000000002,natural
100,0.01,-0.025,-10,3,2.3118550000000004,natural
100,0.01,-0.025,-10,4,8.988485,natural
100,0.01,-0.05,0,1,2.823239,natural
100,0.01,-0.05,0,2,2.3488390000000003,natural
100,0.01,-0.05,0,3,4.229144000000001,natural
100,0.01,-0.05,0,4,3.6885760000000003,natural
100,0.01,-0.05,1,1,2.590447,natural
100,0.01,-0.05,1,2,2.7006010000000007,natural
100,0.01,-0.05,1,3,4.601402000000001,natural
100,0.01,-0.05,1,4,3.576069,natural
100,0.01,-0.05,10,1,20.218795000000004,natural
100,0.01,-0.05,10,2,24.948548000000002,natural
100,0.01,-0.05,10,3,30.204075000000003,natural
100,0.01,-0.05,10,4,16.881921000000002,natural
100,0.01,-0.05,-1,1,2.987953,natural
100,0.01,-0.05,-1,2,2.307376,natural
100,0.01,-0.05,-1,3,3.5089760000000005,natural
100,0.01,-0.05,-1,4,4.412429,natural
100,0.01,-0.05,-10,1,8.553925999999999,natural
100,0.01,-0.05,-10,2,5.052455,natural
100,0.01,-0.05,-10,3,2.4808120000000002,natural
100,0.01,-0.05,-10,4,11.089784,natural
100,0.01,-0.1,0,1,4.51018,natural
100,0.01,-0.1,0,2,2.526047,natural
100,0.01,-0.1,0,3,2.5280670000000005,natural
100,0.01,-0.1,0,4,6.365158999999999,natural
100,0.01,-0.1,1,1,3.9877780000000005,natural
100,0.01,-0.1,1,2,2.6131080000000004,natural
100,0.01,-0.1,1,3,2.7422630000000003,natural
100,0.01,-0.1,1,4,6.041353,natural
100,0.01,-0.1,10,1,6.404851000000001,natural
100,0.01,-0.1,10,2,10.834527,natural
100,0.01,-0.1,10,3,14.97596,natural
100,0.01,-0.1,10,4,4.677702,natural
100,0.01,-0.1,-1,1,5.234526,natural
100,0.01,-0.1,-1,2,2.818261,natural
100,0.01,-0.1,-1,3,2.199818,natural
100,0.01,-0.1,-1,4,7.442772,natural
100,0.01,-0.1,-10,1,12.326572,natural
100,0.01,-0.1,-10,2,8.056608,natural
100,0.01,-0.1,-10,3,4.514519,natural
100,0.01,-0.1,-10,4,15.616814,natural
100,0.1,0,1,1,17.474083999999998,natural
100,0.1,0,1,2,3.290191000000001,natural
100,0.1,0,1,3,3.0522560000000003,natural
100,0.1,0,1,4,2.8290530000000005,natural
100,0.1,0,10,1,7.570552000000001,natural
100,0.1,0,10,2,31.555154,natural
100,0.1,0,10,3,27.294548000000002,natural
100,0.1,0,10,4,29.078794000000002,natural
100,0.1,0,-1,1,25.043375,natural
100,0.1,0,-1,2,3.752965,natural
100,0.1,0,-1,3,5.7767740000000005,natural
100,0.1,0,-1,4,4.622605000000001,natural
100,0.1,0,-10,1,62.453109,natural
100,0.1,0,-10,2,35.03641,natural
100,0.1,0,-10,3,40.301737,natural
100,0.1,0,-10,4,36.647706,natural
100,0.1,0.01,0,1,14.653107,natural
100,0.1,0.01,0,2,3.8931910000000007,natural
100,0.1,0.01,0,3,2.9279370000000005,natural
100,0.1,0.01,0,4,3.172856000000001,natural
100,0.1,0.01,1,1,11.827943,natural
100,0.1,0.01,1,2,5.475697000000001,natural
100,0.1,0.01,1,3,3.183760000000001,natural
100,0.1,0.01,1,4,4.312189,natural
100,0.1,0.01,10,1,12.165395,natural
100,0.1,0.01,10,2,37.757279000000004,natural
100,0.1,0.01,10,3,32.391278,natural
100,0.1,0.01,10,4,35.400991000000005,natural
100,0.1,0.01,-1,1,18.883881000000002,natural
100,0.1,0.01,-1,2,2.8676370000000007,natural
100,0.1,0.01,-1,3,3.2880150000000006,natural
100,0.1,0.01,-1,4,2.949992000000001,natural
100,0.1,0.01,-10,1,55.470166,natural
100,0.1,0.01,-10,2,28.538493,natural
100,0.1,0.01,-10,3,33.271763,natural
100,0.1,0.01,-10,4,31.39778,natural
100,0.1,0.025,0,1,7.347144,natural
100,0.1,0.025,0,2,9.317058000000001,natural
100,0.1,0.025,0,3,5.632128000000001,natural
100,0.1,0.025,0,4,7.674733000000002,natural
100,0.1,0.025,1,1,5.262355,natural
100,0.1,0.025,1,2,12.445086000000002,natural
100,0.1,0.025,1,3,7.969138000000001,natural
100,0.1,0.025,1,4,10.657252000000002,natural
100,0.1,0.025,10,1,20.855327000000003,natural
100,0.1,0.025,10,2,46.006563,natural
100,0.1,0.025,10,3,42.025493000000004,natural
100,0.1,0.025,10,4,44.129692000000006,natural
100,0.1,0.025,-1,1,10.919671000000001,natural
100,0.1,0.025,-1,2,6.476598000000001,natural
100,0.1,0.025,-1,3,4.229661000000001,natural
100,0.1,0.025,-1,4,5.007515000000001,natural
100,0.1,0.025,-10,1,46.26519,natural
100,0.1,0.025,-10,2,19.296136,natural
100,0.1,0.025,-10,3,23.509769000000002,natural
100,0.1,0.025,-10,4,20.947395,natural
100,0.1,0.05,0,1,3.9958820000000004,natural
100,0.1,0.05,0,2,24.154550000000004,natural
100,0.1,0.05,0,3,20.056706000000002,natural
100,0.1,0.05,0,4,23.05243,natural
100,0.1,0.05,1,1,5.276580000000001,natural
100,0.1,0.05,1,2,28.572181,natural
100,0.1,0.05,1,3,23.710736,natural
100,0.1,0.05,1,4,26.442243,natural
100,0.1,0.05,10,1,36.592665000000004,natural
100,0.1,0.05,10,2,64.427631,natural
100,0.1,0.05,10,3,59.359804000000004,natural
100,0.1,0.05,10,4,61.04496000000001,natural
100,0.1,0.05,-1,1,3.0728150000000007,natural
100,0.1,0.05,-1,2,20.965434000000002,natural
100,0.1,0.05,-1,3,15.855371000000002,natural
100,0.1,0.05,-1,4,19.48761,natural
100,0.1,0.05,-10,1,27.772043999999998,natural
100,0.1,0.05,-10,2,4.889811,natural
100,0.1,0.05,-10,3,7.876939999999999,natural
100,0.1,0.05,-10,4,5.593501000000001,natural
100,0.1,0.1,0,1,36.786531000000004,natural
100,0.1,0.1,0,2,63.618412000000006,natural
100,0.1,0.1,0,3,58.823804,natural
100,0.1,0.1,0,4,62.701516000000005,natural
100,0.1,0.1,1,1,40.688826,natural
100,0.1,0.1,1,2,68.54952800000001,natural
100,0.1,0.1,1,3,63.180870000000006,natural
100,0.1,0.1,1,4,65.76402,natural
100,0.1,0.1,10,1,76.41797700000001,natural
100,0.1,0.1,10,2,104.395008,natural
100,0.1,0.1,10,3,98.425337,natural
100,0.1,0.1,10,4,102.48729900000001,natural
100,0.1,0.1,-1,1,34.073517,natural
100,0.1,0.1,-1,2,61.074864000000005,natural
100,0.1,0.1,-1,3,54.758515,natural
100,0.1,0.1,-1,4,58.498273000000005,natural
100,0.1,0.1,-10,1,4.301281000000001,natural
100,0.1,0.1,-10,2,25.192809,natural
100,0.1,0.1,-10,3,20.48182,natural
100,0.1,0.1,-10,4,22.771616,natural
100,0.1,-0.01,0,1,27.287199,natural
100,0.1,-0.01,0,2,4.508063,natural
100,0.1,-0.01,0,3,7.418083,natural
100,0.1,-0.01,0,4,5.262404000000001,natural
100,0.1,-0.01,1,1,23.279169,natural
100,0.1,-0.01,1,2,3.1115580000000005,natural
100,0.1,-0.01,1,3,4.689603,natural
100,0.1,-0.01,1,4,3.7548950000000003,natural
100,0.1,-0.01,10,1,4.316953000000001,natural
100,0.1,-0.01,10,2,26.201813,natural
100,0.1,-0.01,10,3,20.701917,natural
100,0.1,-0.01,10,4,23.727376,natural
100,0.1,-0.01,-1,1,30.841788,natural
100,0.1,-0.01,-1,2,6.2097880000000005,natural
100,0.1,-0.01,-1,3,9.889788000000001,natural
100,0.1,-0.01,-1,4,7.563788,natural
100,0.1,-0.01,-10,1,68.601029,natural
100,0.1,-0.01,-10,2,40.890625,natural
100,0.1,-0.01,-10,3,45.757055,natural
100,0.1,-0.01,-10,4,43.670173,natural
100,0.1,-0.025,0,1,34.958843,natural
100,0.1,-0.025,0,2,9.830185,natural
100,0.1,-0.025,0,3,13.855696,natural
100,0.1,-0.025,0,4,11.688193,natural
100,0.1,-0.025,1,1,31.488415,natural
100,0.1,-0.025,1,2,7.058146,natural
100,0.1,-0.025,1,3,9.765864,natural
100,0.1,-0.025,1,4,8.014121,natural
100,0.1,-0.025,10,1,3.2615650000000005,natural
100,0.1,-0.025,10,2,17.962043,natural
100,0.1,-0.025,10,3,12.851169000000002,natural
100,0.1,-0.025,10,4,16.146296000000003,natural
100,0.1,-0.025,-1,1,38.431180999999995,natural
100,0.1,-0.025,-1,2,13.192026,natural
100,0.1,-0.025,-1,3,17.522988,natural
100,0.1,-0.025,-1,4,14.893296000000001,natural
100,0.1,-0.025,-10,1,72.708373,natural
100,0.1,-0.025,-10,2,47.025253,natural
100,0.1,-0.025,-10,3,52.261607,natural
100,0.1,-0.025,-10,4,48.823108,natural
100,0.1,-0.05,0,1,48.115852,natural
100,0.1,-0.05,0,2,20.884639,natural
100,0.1,-0.05,0,3,26.115852,natural
100,0.1,-0.05,0,4,22.862638999999998,natural
100,0.1,-0.05,1,1,44.329602,natural
100,0.1,-0.05,1,2,17.646456999999998,natural
100,0.1,-0.05,1,3,22.134956,natural
100,0.1,-0.05,1,4,20.118847,natural
100,0.1,-0.05,10,1,8.946123,natural
100,0.1,-0.05,10,2,7.494486000000001,natural
100,0.1,-0.05,10,3,4.464095,natural
100,0.1,-0.05,10,4,6.178403000000001,natural
100,0.1,-0.05,-1,1,52.342850999999996,natural
100,0.1,-0.05,-1,2,25.572266,natural
100,0.1,-0.05,-1,3,30.583199,natural
100,0.1,-0.05,-1,4,28.180332,natural
100,0.1,-0.05,-10,1,76.285935,natural
100,0.1,-0.05,-10,2,49.796271000000004,natural
100,0.1,-0.05,-10,3,54.123777000000004,natural
100,0.1,-0.05,-10,4,51.213301,natural
100,0.1,-0.1,0,1,71.598188,natural
100,0.1,-0.1,0,2,44.447198,natural
100,0.1,-0.1,0,3,49.223229999999994,natural
100,0.1,-0.1,0,4,46.506129,natural
100,0.1,-0.1,1,1,67.726863,natural
100,0.1,-0.1,1,2,39.917241000000004,natural
100,0.1,-0.1,1,3,44.755388999999994,natural
100,0.1,-0.1,1,4,42.203933,natural
100,0.1,-0.1,10,1,30.661803,natural
100,0.1,-0.1,10,2,5.625395,natural
100,0.1,-0.1,10,3,9.209491,natural
100,0.1,-0.1,10,4,7.641248,natural
100,0.1,-0.1,-1,1,72.66328,natural
100,0.1,-0.1,-1,2,45.880545,natural
100,0.1,-0.1,-1,3,50.062878,natural
100,0.1,-0.1,-1,4,47.706152,natural
100,0.1,-0.1,-10,1,81.498288,natural
100,0.1,-0.1,-10,2,54.340135000000004,natural
100,0.1,-0.1,-10,3,60.172981,natural
100,0.1,-0.1,-10,4,57.169756,natural
100,-0.01,0,1,1,21.531634999999998,natural
100,-0.01,0,1,2,6.154874,natural
100,-0.01,0,1,3,9.304355000000001,natural
100,-0.01,0,1,4,2.296217,natural
100,-0.01,0,10,1,5.345161000000001,natural
100,-0.01,0,10,2,40.348826,natural
100,-0.01,0,10,3,43.57329300000001,natural
100,-0.01,0,10,4,29.175345,natural
100,-0.01,0,-1,1,23.720735,natural
100,-0.01,0,-1,2,4.760305000000001,natural
100,-0.01,0,-1,3,7.57214,natural
100,-0.01,0,-1,4,2.6298150000000002,natural
100,-0.01,0,-10,1,32.270896,natural
100,-0.01,0,-10,2,2.364561,natural
100,-0.01,0,-10,3,2.475275000000001,natural
100,-0.01,0,-10,4,6.801,natural
100,-0.01,0.01,0,1,21.260917,natural
100,-0.01,0.01,0,2,6.177907000000001,natural
100,-0.01,0.01,0,3,9.444866,natural
100,-0.01,0.01,0,4,2.2995010000000002,natural
100,-0.01,0.01,1,1,17.346342,natural
100,-0.01,0.01,1,2,9.120222000000002,natural
100,-0.01,0.01,1,3,12.93717,natural
100,-0.01,0.01,1,4,3.0148090000000005,natural
100,-0.01,0.01,10,1,7.707368000000001,natural
100,-0.01,0.01,10,2,43.294118000000005,natural
100,-0.01,0.01,10,3,47.471066,natural
100,-0.01,0.01,10,4,33.94411,natural
100,-0.01,0.01,-1,1,22.065528999999998,natural
100,-0.01,0.01,-1,2,5.550572000000001,natural
100,-0.01,0.01,-1,3,8.273355000000002,natural
100,-0.01,0.01,-1,4,2.398146,natural
100,-0.01,0.01,-10,1,31.356397,natural
100,-0.01,0.01,-10,2,2.2755220000000005,natural
100,-0.01,0.01,-10,3,2.9137520000000006,natural
100,-0.01,0.01,-10,4,6.07268,natural
100,-0.01,0.025,0,1,14.9876,natural
100,-0.01,0.025,0,2,10.742372000000001,natural
100,-0.01,0.025,0,3,14.86603,natural
100,-0.01,0.025,0,4,3.465550000000001,natural
100,-0.01,0.025,1,1,12.022591,natural
100,-0.01,0.025,1,2,14.721956,natural
100,-0.01,0.025,1,3,18.339393,natural
100,-0.01,0.025,1,4,6.087277000000001,natural
100,-0.01,0.025,10,1,13.126524000000002,natural
100,-0.01,0.025,10,2,50.130785,natural
100,-0.01,0.025,10,3,52.773425,natural
100,-0.01,0.025,10,4,39.324602,natural
100,-0.01,0.025,-1,1,19.675545999999997,natural
100,-0.01,0.025,-1,2,7.308366000000001,natural
100,-0.01,0.025,-1,3,11.270916000000001,natural
100,-0.01,0.025,-1,4,2.5116400000000003,natural
100,-0.01,0.025,-10,1,29.808031,natural
100,-0.01,0.025,-10,2,2.3863830000000004,natural
100,-0.01,0.025,-10,3,3.5386190000000006,natural
100,-0.01,0.025,-10,4,4.823815000000001,natural
100,-0.01,0.05,0,1,5.818614,natural
100,-0.01,0.05,0,2,21.254131,natural
100,-0.01,0.05,0,3,26.054362,natural
100,-0.01,0.05,0,4,12.186112000000001,natural
100,-0.01,0.05,1,1,3.516413,natural
100,-0.01,0.05,1,2,25.299026,natural
100,-0.01,0.05,1,3,28.863771,natural
100,-0.01,0.05,1,4,14.797380000000002,natural
100,-0.01,0.05,10,1,23.713078000000003,natural
100,-0.01,0.05,10,2,61.04953700000001,natural
100,-0.01,0.05,10,3,64.408867,natural
100,-0.01,0.05,10,4,50.562669,natural
100,-0.01,0.05,-1,1,8.962273999999999,natural
100,-0.01,0.05,-1,2,17.894498,natural
100,-0.01,0.05,-1,3,21.160274,natural
100,-0.01,0.05,-1,4,8.578498000000002,natural
100,-0.01,0.05,-10,1,27.541324,natural
100,-0.01,0.05,-10,2,3.0477700000000003,natural
100,-0.01,0.05,-10,3,4.862909000000001,natural
100,-0.01,0.05,-10,4,3.661138,natural
100,-0.01,0.1,0,1,10.39248,natural
100,-0.01,0.1,0,2,46.345431000000005,natural
100,-0.01,0.1,0,3,50.038597,natural
100,-0.01,0.1,0,4,36.336738000000004,natural
100,-0.01,0.1,1,1,13.909298000000001,natural
100,-0.01,0.1,1,2,50.86451400000001,natural
100,-0.01,0.1,1,3,54.777789000000006,natural
100,-0.01,0.1,1,4,40.213291000000005,natural
100,-0.01,0.1,10,1,48.56796,natural
100,-0.01,0.1,10,2,85.903529,natural
100,-0.01,0.1,10,3,88.830958,natural
100,-0.01,0.1,10,4,75.052352,natural
100,-0.01,0.1,-1,1,7.174094000000001,natural
100,-0.01,0.1,-1,2,42.915806,natural
100,-0.01,0.1,-1,3,46.478926,natural
100,-0.01,0.1,-1,4,33.022137,natural
100,-0.01,0.1,-10,1,17.751591,natural
100,-0.01,0.1,-10,2,8.189766,natural
100,-0.01,0.1,-10,3,11.496631,natural
100,-0.01,0.1,-10,4,2.7852440000000005,natural
100,-0.01,-0.01,0,1,23.207898,natural
100,-0.01,-0.01,0,2,4.869908000000001,natural
100,-0.01,-0.01,0,3,8.158898,natural
100,-0.01,-0.01,0,4,2.6262790000000007,natural
100,-0.01,-0.01,1,1,22.060243,natural
100,-0.01,-0.01,1,2,5.628053000000001,natural
100,-0.01,-0.01,1,3,8.321014000000002,natural
100,-0.01,-0.01,1,4,2.345012,natural
100,-0.01,-0.01,10,1,3.3743990000000004,natural
100,-0.01,-0.01,10,2,35.63772,natural
100,-0.01,-0.01,10,3,39.793602,natural
100,-0.01,-0.01,10,4,25.248082000000004,natural
100,-0.01,-0.01,-1,1,24.78482,natural
100,-0.01,-0.01,-1,2,4.249079000000001,natural
100,-0.01,-0.01,-1,3,7.066300000000001,natural
100,-0.01,-0.01,-1,4,2.585422,natural
100,-0.01,-0.01,-10,1,33.786789,natural
100,-0.01,-0.01,-10,2,2.3510490000000006,natural
100,-0.01,-0.01,-10,3,2.417028,natural
100,-0.01,-0.01,-10,4,7.7324600000000006,natural
100,-0.01,-0.025,0,1,25.300081,natural
100,-0.01,-0.025,0,2,4.195506,natural
100,-0.01,-0.025,0,3,6.089886000000001,natural
100,-0.01,-0.025,0,4,2.6619270000000004,natural
100,-0.01,-0.025,1,1,23.850258,natural
100,-0.01,-0.025,1,2,4.988619000000001,natural
100,-0.01,-0.025,1,3,7.0661190000000005,natural
100,-0.01,-0.025,1,4,2.5607780000000004,natural
100,-0.01,-0.025,10,1,2.7440130000000003,natural
100,-0.01,-0.025,10,2,30.167733000000002,natural
100,-0.01,-0.025,10,3,34.209756,natural
100,-0.01,-0.025,10,4,20.879596000000003,natural
100,-0.01,-0.025,-1,1,26.337168,natural
100,-0.01,-0.025,-1,2,3.9061380000000003,natural
100,-0.01,-0.025,-1,3,5.540520000000001,natural
100,-0.01,-0.025,-1,4,3.135163,natural
100,-0.01,-0.025,-10,1,34.779762000000005,natural
100,-0.01,-0.025,-10,2,2.711831,natural
100,-0.01,-0.025,-10,3,2.147508,natural
100,-0.01,-0.025,-10,4,9.161561,natural
100,-0.01,-0.05,0,1,26.560839,natural
100,-0.01,-0.05,0,2,3.0384720000000005,natural
100,-0.01,-0.05,0,3,5.074611000000001,natural
100,-0.01,-0.05,0,4,3.51681,natural
100,-0.01,-0.05,1,1,26.871508,natural
100,-0.01,-0.05,1,2,3.195490000000001,natural
100,-0.01,-0.05,1,3,5.773591000000001,natural
100,-0.01,-0.05,1,4,3.2535770000000004,natural
100,-0.01,-0.05,10,1,5.044881,natural
100,-0.01,-0.05,10,2,22.944196,natural
100,-0.01,-0.05,10,3,26.82375,natural
100,-0.01,-0.05,10,4,12.382144,natural
100,-0.01,-0.05,-1,1,28.740775,natural
100,-0.01,-0.05,-1,2,2.7837780000000003,natural
100,-0.01,-0.05,-1,3,4.808809,natural
100,-0.01,-0.05,-1,4,4.411674,natural
100,-0.01,-0.05,-10,1,37.924023000000005,natural
100,-0.01,-0.05,-10,2,3.694134,natural
100,-0.01,-0.05,-10,3,2.2953630000000005,natural
100,-0.01,-0.05,-10,4,10.528167999999999,natural
100,-0.01,-0.1,0,1,32.056209,natural
100,-0.01,-0.1,0,2,2.286206,natural
100,-0.01,-0.1,0,3,2.9375810000000007,natural
100,-0.01,-0.1,0,4,6.338674,natural
100,-0.01,-0.1,1,1,31.465789,natural
100,-0.01,-0.1,1,2,2.1646070000000006,natural
100,-0.01,-0.1,1,3,3.172477,natural
100,-0.01,-0.1,1,4,5.983388,natural
100,-0.01,-0.1,10,1,16.842805000000002,natural
100,-0.01,-0.1,10,2,9.578693000000001,natural
100,-0.01,-0.1,10,3,13.067500000000003,natural
100,-0.01,-0.1,10,4,3.3989400000000005,natural
100,-0.01,-0.1,-1,1,32.984772,natural
100,-0.01,-0.1,-1,2,2.3579260000000004,natural
100,-0.01,-0.1,-1,3,2.3795650000000004,natural
100,-0.01,-0.1,-1,4,7.607785,natural
100,-0.01,-0.1,-10,1,42.69072799999999,natural
100,-0.01,-0.1,-10,2,6.200267,natural
100,-0.01,-0.1,-10,3,3.9758900000000006,natural
100,-0.01,-0.1,-10,4,15.953593,natural
100,-0.1,0,1,1,2.1571110000000004,natural
100,-0.1,0,1,2,11.797205,natural
100,-0.1,0,1,3,2.9505520000000005,natural
100,-0.1,0,1,4,3.9100670000000006,natural
100,-0.1,0,10,1,9.529521,natural
100,-0.1,0,10,2,2.5541400000000003,natural
100,-0.1,0,10,3,14.380976,natural
100,-0.1,0,10,4,16.705404,natural
100,-0.1,0,-1,1,2.5211010000000003,natural
100,-0.1,0,-1,2,12.797825,natural
100,-0.1,0,-1,3,2.4611030000000005,natural
100,-0.1,0,-1,4,3.2315590000000007,natural
100,-0.1,0,-10,1,7.031414,natural
100,-0.1,0,-10,2,22.766540000000003,natural
100,-0.1,0,-10,3,3.702226,natural
100,-0.1,0,-10,4,3.147081,natural
100,-0.1,0.01,0,1,2.2129460000000005,natural
100,-0.1,0.01,0,2,11.556669,natural
100,-0.1,0.01,0,3,3.2711310000000005,natural
100,-0.1,0.01,0,4,3.7865800000000003,natural
100,-0.1,0.01,1,1,2.3248880000000005,natural
100,-0.1,0.01,1,2,10.512042,natural
100,-0.1,0.01,1,3,3.4568220000000007,natural
100,-0.1,0.01,1,4,4.8747430000000005,natural
100,-0.1,0.01,10,1,12.247337000000002,natural
100,-0.1,0.01,10,2,2.6533800000000007,natural
100,-0.1,0.01,10,3,16.891159,natural
100,-0.1,0.01,10,4,19.154034,natural
100,-0.1,0.01,-1,1,2.379084,natural
100,-0.1,0.01,-1,2,12.328894,natural
100,-0.1,0.01,-1,3,2.617227,natural
100,-0.1,0.01,-1,4,3.1907770000000006,natural
100,-0.1,0.01,-10,1,6.604346,natural
100,-0.1,0.01,-10,2,21.48353,natural
100,-0.1,0.01,-10,3,3.68916,natural
100,-0.1,0.01,-10,4,2.6486580000000006,natural
100,-0.1,0.025,0,1,2.2520780000000005,natural
100,-0.1,0.025,0,2,10.866703,natural
100,-0.1,0.025,0,3,3.6554930000000003,natural
100,-0.1,0.025,0,4,4.752353000000001,natural
100,-0.1,0.025,1,1,2.4176180000000005,natural
100,-0.1,0.025,1,2,9.061753999999999,natural
100,-0.1,0.025,1,3,4.186250000000001,natural
100,-0.1,0.025,1,4,4.922299000000001,natural
100,-0.1,0.025,10,1,15.996855000000002,natural
100,-0.1,0.025,10,2,3.9060020000000004,natural
100,-0.1,0.025,10,3,21.175552,natural
100,-0.1,0.025,10,4,23.137655000000002,natural
100,-0.1,0.025,-1,1,2.2222060000000003,natural
100,-0.1,0.025,-1,2,11.089478,natural
100,-0.1,0.025,-1,3,3.0937990000000006,natural
100,-0.1,0.025,-1,4,3.9602370000000007,natural
100,-0.1,0.025,-10,1,5.5236350000000005,natural
100,-0.1,0.025,-10,2,19.946857,natural
100,-0.1,0.025,-10,3,2.8606570000000002,natural
100,-0.1,0.025,-10,4,2.43292,natural
100,-0.1,0.05,0,1,2.4188470000000004,natural
100,-0.1,0.05,0,2,8.562983000000001,natural
100,-0.1,0.05,0,3,4.754187000000001,natural
100,-0.1,0.05,0,4,5.910801,natural
100,-0.1,0.05,1,1,3.0980760000000007,natural
100,-0.1,0.05,1,2,7.149613,natural
100,-0.1,0.05,1,3,5.525659000000001,natural
100,-0.1,0.05,1,4,6.495915000000001,natural
100,-0.1,0.05,10,1,23.732821,natural
100,-0.1,0.05,10,2,9.043181,natural
100,-0.1,0.05,10,3,28.505444000000004,natural
100,-0.1,0.05,10,4,31.234521,natural
100,-0.1,0.05,-1,1,2.6530450000000005,natural
100,-0.1,0.05,-1,2,9.044197,natural
100,-0.1,0.05,-1,3,4.246627,natural
100,-0.1,0.05,-1,4,5.420664,natural
100,-0.1,0.05,-10,1,4.158756,natural
100,-0.1,0.05,-10,2,17.800803000000002,natural
100,-0.1,0.05,-10,3,2.3011270000000006,natural
100,-0.1,0.05,-10,4,2.1848060000000005,natural
100,-0.1,0.1,0,1,4.781366000000001,natural
100,-0.1,0.1,0,2,5.158988000000001,natural
100,-0.1,0.1,0,3,7.799164000000001,natural
100,-0.1,0.1,0,4,10.128941000000001,natural
100,-0.1,0.1,1,1,7.185615000000001,natural
100,-0.1,0.1,1,2,3.029037,natural
100,-0.1,0.1,1,3,11.633037,natural
100,-0.1,0.1,1,4,13.463037,natural
100,-0.1,0.1,10,1,41.772753,natural
100,-0.1,0.1,10,2,24.754701,natural
100,-0.1,0.1,10,3,46.771485,natural
100,-0.1,0.1,10,4,48.674142,natural
100,-0.1,0.1,-1,1,3.9949720000000006,natural
100,-0.1,0.1,-1,2,5.456104000000001,natural
100,-0.1,0.1,-1,3,7.295995000000001,natural
100,-0.1,0.1,-1,4,8.939728,natural
